"Year","Coal","Oil","Gas","Cement"
1900,2.421904,0.043968,0,0
1901,2.326640,0.062288,0,0
1902,2.564800,0.054960,0,0
1903,2.454976,0.065856,0,0
1904,2.524496,0.054960,0,0
1905,2.462208,0.058624,0,0
1906,2.839600,0.058624,0,0
1907,3.096080,0.065952,0,0
1908,3.077837,0.065875,0,0
1909,3.129056,0.065952,0,0
1910,3.183942,0.066026,0,0
1911,3.077683,0.066029,0,0
1912,3.587056,0.065952,0,0
1913,3.759264,0.098928,0,0
1914,3.290272,0.084272,0,0
1915,3.000816,0.084272,0,0
1916,2.901780,0.088044,0,0
1917,1.568192,0.087936,0,0
1918,1.062560,0.032976,0,0
1919,2.062832,0.095264,0,0
1920,2.011536,0.091600,0,0
1921,2.084816,0.062288,0,0
1922,2.839600,0.120912,0,0
1923,2.495184,0.183200,0,0
1924,2.832272,0.197856,0,0
1925,2.931200,0.190528,0,0
1926,2.909216,0.227168,0,0
1927,3.363822,0.267202,0,0
1928,3.609040,0.348080,0,0.036343
1929,3.583392,0.340752,0,0.043611
1930,3.890801,0.385046,0,0.047286
1931,3.488128,0.384720,0,0.047246
1932,2.945856,0.384720,0,0.058149
1933,3.484464,0.432352,0,0.079954
1934,3.505920,0.498750,0,0.090938
1935,3.667664,0.604560,0,0.105394
1936,3.469808,0.538608,0,0.119931
1937,4.214133,0.589466,0,0.127106
1938,3.392864,0.593568,0,0.130834
1939,3.964448,0.641200,0,0.145371
1940,3.092416,0.670512,0,0.134469
1941,3.088752,0.556928,0,0.134469
1942,2.773648,0.131904,0,0.119931
1943,2.550632,0.267139,0,0.123412
1944,2.787786,0.337469,0,0.120067
1945,2.634416,0.571584,0,0.130834
1946,2.627088,1.102864,0,0.159909
1947,3.594384,1.736736,0,0.210788
1948,3.206000,1.799024,0,0.247131
1949,3.645680,1.615824,0,0.258034
1950,3.191344,2.143440,0,0.283474
1951,2.221892,2.856195,0,0.316398
1952,2.033520,2.956848,0,0.359794
1953,2.396256,3.151040,0,0.381600
1954,1.747728,3.656672,0,0.385234
1955,2.222788,3.852344,0,0.385016
1956,2.286336,4.371152,0,0.505165
1957,2.473200,4.825488,0,0.483360
1958,2.440224,4.609312,0,0.505165
1959,2.616096,4.854800,0,0.508800
1960,2.363280,5.257840,0,0.592388
1961,2.740672,5.723168,0,0.614194
1962,2.608768,5.986976,0,0.694148
1963,2.942192,6.360704,0,0.708685
1964,3.186620,7.017889,0,0.802910
1965,3.191344,7.562496,0,0.828617
1966,3.242640,7.742032,0,0.850422
1967,2.839600,8.650704,0,0.901302
1968,2.586784,9.486096,0,0.919474
1969,2.730365,10.855492,0,1.006949
1970,3.008867,11.075270,0,1.152345
1971,2.341296,12.827664,0,1.206732
1972,1.641472,15.308192,0,1.357647
1973,2.147104,16.194880,0,1.603085
1974,1.784684,17.223849,0,1.636394
1975,1.637808,17.982912,0,1.654501
1976,1.315376,19.239664,0,1.770736
1977,1.253290,19.316060,0,2.035624
1978,1.689104,18.484880,0,2.410793
1979,1.681776,20.767552,0,2.406287
1980,1.626595,22.471922,0,2.674982
1981,1.425296,22.940304,0,2.634880
1982,1.209120,25.050768,0,2.739990
1983,1.604832,25.527088,0,2.769707
1984,1.590176,24.691696,0,2.511938
1985,2.865248,21.844768,0,2.419654
1986,5.466688,22.317424,0,2.437029
1987,6.950608,21.643248,0,2.604488
1988,7.914240,22.046288,0,2.607027
1989,9.563040,28.630496,0,2.628686
1990,10.984314,29.571105,0.999859,3.176374
1991,11.585260,30.732812,0.938094,3.271233
1992,11.871702,34.740764,0.582541,3.135721
1993,12.526768,32.550590,0.545309,3.195473
1994,13.179342,32.453306,0.432575,3.292018
1995,14.584656,34.599073,0.774680,3.462061
1996,13.540285,32.920120,0.915048,3.387741
1997,13.722334,35.056669,1.128692,3.560889
1998,12.296522,39.709728,2.444735,3.536812
1999,14.898226,40.496431,6.448138,3.827131
2000,15.006363,39.907353,5.716805,3.809088
2001,12.701958,41.269079,6.269773,3.626940
2002,13.708599,43.319376,7.349574,3.910193
2003,12.973176,39.273421,7.315246,3.616072
2004,13.079268,39.751070,9.107483,4.003886
2005,13.061118,41.492690,9.582290,4.087630
2006,13.065313,37.351898,9.070929,4.000136
2007,11.430423,35.593090,9.742319,4.165778
2008,9.833288,34.278495,10.448863,4.011640
2009,10.735116,32.198986,9.701146,3.222528
2010,6.424369,31.361889,10.409052,3.376286
2011,8.631676,28.471007,10.526183,2.813218
2012,11.134834,25.616220,9.102983,2.550351
2013,10.191338,24.995689,8.118880,2.814234
2014,10.316027,25.015229,7.660644,3.095988
2015,12.562909,25.647188,9.102780,2.921236
2016,10.820159,25.616132,9.683525,2.297052
2017,12.393849,25.956015,12.318396,2.530625
2018,10.375555,25.533261,11.242386,2.250869
2019,5.026484,26.207201,12.125142,2.225102
2020,2.417103,23.208571,12.011712,2.309659
2021,1.037922,23.824829,11.550893,2.105919
2022,0.244531,24.867993,11.367924,2.228547
2023,0.174665,23.826610,9.020259,2.228547
