"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.204035,0,0,0.008541,0.529182,1.488266
1966,"NaN",0,"NaN",0,0.213068,0,0,0.009588,0.590939,1.484695
1967,"NaN",0,"NaN",0,0.238425,0,0,0.012812,0.609697,1.509427
1968,"NaN",0,"NaN",0,0.275168,0,0,0.014235,0.683175,1.561769
1969,"NaN",0,"NaN",0.007404,0.305512,0,0,0.017082,0.820544,1.659028
1970,"NaN",0,"NaN",0.013363,0.324000,0,0,0.022782,0.816809,1.572512
1971,3.219678,0,"NaN",0.009932,0.355380,0,0,0.024142,0.875997,1.594340
1972,3.301780,0,"NaN",0.009435,0.344936,0,0,0.026481,0.944580,1.683659
1973,3.407072,0,"NaN",0.019954,0.367329,0,0,0.026412,0.997053,1.661218
1974,3.479627,0,"NaN",0.018374,0.353451,0,0,0.029894,0.977555,1.875082
1975,3.555620,0,"NaN",0.021895,0.422278,0,0,0.038271,1.001134,2.015662
1976,3.621404,0,"NaN",0.027132,0.441755,0,0,0.046492,1.055731,2.098925
1977,3.699173,0,"NaN",0.018916,0.481978,0,0,0.049653,1.134158,2.197246
1978,3.702375,0,"NaN",0.023114,0.597992,0,0,0.055457,1.232548,2.126391
1979,3.730284,0,"NaN",0.023972,0.576633,0,0,0.068971,1.330102,2.258974
1980,3.821237,0,"NaN",0.025010,0.590182,0,0,0.040792,1.356538,2.374434
1981,3.896537,0,"NaN",0.025191,0.628948,0,0,0.071214,1.460359,2.671713
1982,3.965860,0,"NaN",0.022030,0.530764,0,0,0.093364,1.521563,2.642055
1983,4.020151,0,"NaN",0.031421,0.511429,0,0,0.111088,1.599671,2.804573
1984,4.068731,0,"NaN",0.041262,0.571458,0,0,0.127226,1.717441,2.945919
1985,4.116274,0,"NaN",0.046047,0.551558,0,0,0.155622,1.863489,3.086629
1986,4.187258,0,"NaN",0.051284,0.559603,0,0,0.217441,1.959334,3.316464
1987,4.267743,0,"NaN",0.054354,0.521214,0,0,0.250477,2.022360,3.641867
1988,4.347971,0,"NaN",0.062074,0.581385,0,0,0.293418,2.219403,3.908006
1989,4.426746,0,"NaN",0.041081,0.674581,0,0,0.348857,2.403981,4.247788
1990,4.517933,0.000432,0,0.065324,0.706807,0,0.000323,0.417338,2.498610,4.593690
1991,4.597026,0.001093,0,0.055302,0.786878,0,0.001202,0.464789,2.541964,4.888360
1992,4.639137,0.001372,0,0.065414,0.745808,0,0.000942,0.519649,2.679072,5.177723
1993,4.717762,0.002897,0,0.063608,0.752959,0,0.001009,0.528015,2.707354,5.362651
1994,4.820665,0.004370,0,0.050517,0.853871,0,0.002036,0.570849,2.909760,5.534234
1995,4.867632,0.006479,0,0.077784,0.808190,0.000011,0.005285,0.650802,3.244866,5.873808
1996,4.989239,0.008690,0,0.085820,0.735129,0.000065,0.009350,0.710342,3.501941,6.042537
1997,5.067878,0.011281,0,0.102884,0.747407,0.000065,0.010517,0.772295,3.743480,6.319305
1998,5.125626,0.014854,0,0.116157,0.890284,0.000065,0.011486,0.847543,4.008627,6.529173
1999,5.193309,0.019376,0,0.130016,0.875559,0.000065,0.015393,0.868441,4.390030,6.468026
2000,5.263351,0.019376,0.002211,0.161075,0.819575,0.000075,0.016841,0.913057,4.599035,6.880198
2001,5.342610,0.023779,0.003410,0.191694,0.761717,0.000118,0.022051,0.915399,4.611945,6.937031
2002,5.371402,0.024592,0.003605,0.195137,0.720256,0.000138,0.021909,0.955959,4.767272,7.246044
2003,5.438206,0.031172,0.003779,0.181754,0.723483,0.000169,0.027192,1.023368,4.851697,7.588741
2004,5.557080,0.038088,0.003993,0.211599,1.043993,0.000189,0.054208,1.104089,5.136683,8.076703
2005,5.676890,0.046372,0.004208,0.175352,1.004233,0.000187,0.061757,1.235723,5.220462,8.842008
2006,5.814971,0.064205,0.004257,0.173313,1.153591,0.000074,0.095646,1.291579,5.515342,9.179513
2007,5.951474,0.085075,0.004257,0.174183,1.248132,0.000601,0.118924,1.397169,5.894934,10.044981
2008,6.025803,0.106898,0.005959,0.147852,1.165074,0.000637,0.145453,1.439556,6.189332,10.874743
2009,6.108660,0.133789,0.003116,0.162235,1.069097,0.000754,0.163585,1.767891,6.504446,11.765757
2010,6.287681,0.164277,0.005376,0.221320,1.086580,0.001129,0.194410,2.122618,6.654298,12.054766
2011,6.368467,0.196937,0.011488,0.307088,1.307979,0.008213,0.237874,2.170292,6.968753,12.523911
2012,6.499922,0.229103,0.010606,0.313904,1.142825,0.020719,0.270786,2.005167,7.386011,13.636146
2013,6.683069,0.258316,0.012344,0.313600,1.294952,0.033683,0.294418,1.764695,7.436360,14.435024
2014,6.856688,0.283575,0.010774,0.324614,1.355596,0.047876,0.326277,1.746056,7.651779,15.843864
2015,7.005540,0.351853,0.012930,0.356375,1.292134,0.063659,0.317418,1.721046,8.265738,16.165693
2016,7.289435,0.285195,0.027325,0.350475,1.237257,0.111369,0.418768,1.828475,9.051342,16.515692
2017,7.625234,0.286243,0.019683,0.343972,1.301275,0.206411,0.504222,1.929595,9.317506,17.053764
2018,7.850598,0.312857,0.037959,0.356915,1.331094,0.346042,0.574442,2.087866,9.736244,17.933765
2019,7.867933,0.362129,0.046784,0.411257,1.537928,0.439057,0.600820,2.132994,10.051006,17.960484
2020,8.136995,0.377572,0.043856,0.404759,1.547760,0.554831,0.571319,2.172964,9.136270,16.972818
2021,8.411001,0.407908,0.070836,0.396993,1.510390,0.643443,0.641450,2.245417,9.319793,19.270052
2022,8.690633,0.443209,0.100856,0.416051,1.641889,0.893124,0.657422,2.097031,10.096309,20.025568
2023,8.860593,0.428438,0.123613,0.432574,1.394950,1.060557,0.767825,2.253971,10.573108,21.981247
