"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.289350,0,0,0,3.222559,0.060893
1966,"NaN",0,"NaN",0,0.355242,0,0,0,3.691199,0.085354
1967,"NaN",0,"NaN",0,0.443449,0,0,0,3.977636,0.147892
1968,"NaN",0,"NaN",0,0.442402,0,0,0,5.093050,0.158519
1969,"NaN",0,"NaN",0,0.320081,0,0,0,5.360503,0.163680
1970,"NaN",0,"NaN",0,0.531489,0,0,0,6.065396,0.169616
1971,8.647224,0,"NaN",0,0.592298,0,0,0,6.565871,0.129956
1972,8.559806,0,"NaN",0,0.486194,0,0,0,8.018680,0.099376
1973,8.523126,0,"NaN",0,0.514827,0,0,0,8.261704,0.103555
1974,8.853270,0,"NaN",0,0.655769,0,0,0,8.194089,0.151283
1975,9.922395,0,"NaN",0,0.884484,0,0,0,8.664943,0.141041
1976,10.143563,0,"NaN",0,0.924415,0,0,0,8.911074,0.159791
1977,10.333187,0,"NaN",0,0.811236,0,0,0,9.787377,0.150240
1978,9.959820,0,"NaN",0,0.512736,0,0,0,10.510766,0.189233
1979,10.326655,0,"NaN",0,0.776030,0,0,0,10.497302,0.389428
1980,9.748030,0,"NaN",0,0.296282,0,0,0,10.732976,0.412080
1981,9.963599,0,"NaN",0,0.677521,0,0,0.212354,9.924944,0.448671
1982,10.112297,0,"NaN",0,0.856070,0,0,1.060297,8.817967,0.572941
1983,7.471415,0,"NaN",0,0.800510,0,0,1.223251,9.586038,0.539146
1984,7.996942,0,"NaN",0,0.875217,0,0,1.790726,9.876715,0.665669
1985,8.875690,0,"NaN",0,0.776585,0,0,2.309590,9.142011,1.311713
1986,9.400084,0,"NaN",0,1.142481,0,0,2.435700,9.300264,1.263308
1987,9.734470,0.001077,"NaN",0,0.822788,0,0,3.316803,9.921703,1.791407
1988,10.015172,0.006496,"NaN",0,0.741056,0,0,3.846252,11.124416,1.813531
1989,11.109619,0.004563,"NaN",0,1.080155,0,0,3.707475,12.982915,2.171722
1990,11.309741,0.005181,0,0,0.944486,0,0,3.953565,15.209033,2.956154
1991,11.719101,0.006054,0,0,0.854907,0,0,4.818852,15.967640,3.408411
1992,11.700412,0.004185,0,0,0.777544,0,0,5.147405,17.486949,3.594158
1993,10.377633,0.005828,0,0,0.665598,0,0,5.745495,19.842873,3.945385
1994,9.874201,0.009934,0,0,0.799813,0,0,6.268230,21.890330,4.497181
1995,10.035670,0.027583,0,0,1.181049,0,0,6.402613,24.589961,5.059901
1996,10.190547,0.039506,0,0,1.275593,0,0,7.362442,26.857724,6.075992
1997,9.785108,0.051508,0,0,1.236107,0,0,9.117656,26.653916,6.186250
1998,9.224569,0.057579,0,0,0.877336,0,0,9.617216,23.902914,4.902486
1999,9.759948,0.082315,0,0,0.581277,0,0,10.564388,24.856374,5.153965
2000,9.698953,0.095977,0,0,0.994431,0,0,12.098848,23.914104,5.234232
2001,8.697972,0.112105,0,0,1.025926,0,0,13.891288,23.438476,5.773451
2002,9.130745,0.134603,0,0,1.205345,0,0,14.960672,25.124006,6.106744
2003,9.822907,0.218440,0.000099,0,1.161712,0,0,15.795717,27.307525,6.183988
2004,10.575787,0.324068,0.003099,0,0.936560,0,0,16.401197,30.017732,6.872062
2005,10.908875,0.324056,0.024671,0,0.888164,0,0,17.534290,29.706676,7.370612
2006,11.031759,0.344415,0.043869,0,1.227934,0.005635,0.000020,17.919373,29.268632,7.806848
2007,11.709936,0.415703,0.089897,0,1.212720,0.005904,0.000060,18.947406,28.729008,8.707016
2008,12.298614,0.364956,0.305170,0,1.044356,0.005842,0.000072,19.752517,26.876003,9.320214
2009,12.393817,0.381406,0.401583,0,1.032710,0.006583,0.000148,20.238991,27.522488,9.284592
2010,13.466463,0.566210,0.411772,0,0.782552,0.008536,0.000574,22.782908,28.176769,9.464485
2011,12.869166,0.665122,0.441726,0,1.146845,0.013650,0.000723,23.219096,28.474620,9.562520
2012,13.669935,0.780240,0.577160,0,1.203410,0.071149,0.002452,25.316389,29.378336,9.971830
2013,14.114857,0.929036,0.739904,0,0.763175,0.177321,0.049539,25.282424,30.231398,9.754823
2014,14.532251,1.103146,0.896003,0,0.719817,0.269532,0.055204,25.700202,30.395908,10.696447
2015,14.141938,1.199185,0.948233,0,0.518664,0.327964,0.045236,26.098728,30.954126,10.451266
2016,15.786203,1.399879,0.976039,0,0.483604,0.484958,0.052277,25.780904,31.880687,10.606720
2017,14.481185,1.506099,1.075328,0,0.633391,0.613907,0.149862,25.431062,32.732601,10.605123
2018,13.985221,1.897519,1.171581,0,1.017305,0.607543,0.219744,25.316486,33.325046,11.270012
2019,14.655066,2.028382,1.305053,0,0.839717,0.684820,0.488397,25.717036,33.623130,10.018971
2020,12.136411,1.975821,1.308322,0,0.600521,0.665489,0.425934,23.598313,30.031152,10.686991
2021,11.181504,2.151547,1.170848,0,0.597294,0.656366,0.464680,23.637824,30.124016,10.924232
2022,12.365087,2.221829,1.061348,0,0.863836,0.657942,0.391152,22.252667,32.313420,9.925716
2023,12.042110,2.264595,1.170342,0,0.858066,0.706044,0.469954,23.652374,32.186051,8.425654
