"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",5.219197,"NaN",0,40.424092,0,"NaN","NaN",44.532285,26.104857
1966,"NaN",5.171541,"NaN",0,42.850345,0,"NaN","NaN",48.458750,24.955261
1967,"NaN",4.250653,"NaN",0,43.830880,0,"NaN","NaN",50.134527,22.445763
1968,"NaN",4.799160,"NaN",0,45.467863,0,"NaN","NaN",50.930390,20.885251
1969,"NaN",4.864919,"NaN",0,44.456006,0,"NaN","NaN",52.333085,21.186798
1970,"NaN",4.604633,"NaN",0,47.760535,0,"NaN",0.905590,60.691150,20.918722
1971,"NaN",4.472158,"NaN",0,53.409705,0,"NaN",1.132370,61.708769,18.315248
1972,"NaN",4.396049,"NaN",0,55.631975,0,"NaN",2.015394,65.252757,18.433583
1973,"NaN",4.259931,"NaN",0,53.916809,0,"NaN",2.295777,67.591547,20.465980
1974,5.540270,7.252215,"NaN",0,53.137748,0,0,3.790083,62.647951,20.638943
1975,5.716495,7.233045,"NaN",0,57.306164,0,0,4.041041,59.579824,19.092620
1976,5.834110,6.995401,"NaN",0,52.749094,0,0,10.738647,60.658770,19.470512
1977,6.384237,6.715754,"NaN",0,49.885466,0,0,17.581379,60.427109,18.464505
1978,6.454681,6.786470,"NaN",0,53.033092,0,0,16.467809,58.142366,17.020335
1979,6.304456,6.387951,"NaN",0,62.476021,0,0,10.914693,58.584285,15.178803
1980,6.908751,6.683831,"NaN",0,65.500090,0,0,9.949943,55.887413,15.589130
1981,6.964452,6.563416,"NaN",0,66.282719,0,0,12.161871,52.936231,15.465504
1982,6.652811,6.611804,"NaN",0,61.163379,0,0,21.952849,52.480854,15.041478
1983,6.560912,6.599977,"NaN",0,65.301045,0,0,23.582082,49.738625,16.490172
1984,6.911277,7.025563,"NaN",0,66.735782,0,0,29.954597,50.838704,15.192807
1985,6.804950,6.589197,"NaN",0,64.189253,0,0,37.988741,47.365600,13.951268
1986,6.711825,6.789153,"NaN",0,71.681026,0,0,45.653888,42.455480,15.968901
1987,6.960251,6.736874,"NaN",0,70.749067,0,0,43.922327,48.899501,13.256609
1988,7.232505,6.732217,"NaN",0,73.715631,0,0,47.933359,47.569677,14.293556
1989,7.286978,8.199589,"NaN",0,72.033694,0,0,49.007195,48.839597,15.479059
1990,8.719308,9.193002,"NaN",0,72.647343,0,0,47.099385,53.854889,14.758923
1991,8.540739,9.471316,"NaN",0,70.000960,0,0,49.989825,53.460824,13.732184
1992,8.373510,9.174133,"NaN",0,63.561454,0,0.002082,52.137762,54.359757,14.902935
1993,8.938936,9.503167,"NaN",0,69.978670,0,0.002937,50.267157,53.424090,14.512145
1994,9.204472,8.978363,"NaN",0,75.959193,0,0.002970,46.501257,60.961523,13.539140
1995,9.436396,8.714903,"NaN",0,79.782386,0,0.002927,43.732842,64.969458,13.380758
1996,8.969850,8.362191,"NaN",0,74.755190,0,0.023772,49.122045,65.220159,12.994100
1997,9.154670,8.513582,"NaN",0,65.571128,0,0.038324,52.252711,67.640300,13.851722
1998,8.715193,9.135845,"NaN",0,70.741542,0,0.061662,45.648115,67.899177,12.516822
1999,9.662120,9.736577,"NaN",0,63.644850,0,0.108279,51.869481,68.433018,12.744721
2000,10.113559,10.190130,"NaN","NaN",67.469843,0,0.331919,54.862522,69.494855,12.008446
2001,9.839291,9.455419,"NaN","NaN",58.952593,0,0.377918,57.377752,69.642349,14.740847
2002,10.392872,8.802367,"NaN","NaN",66.191041,0,0.413765,53.957317,70.642780,14.513312
2003,9.956164,8.366026,"NaN","NaN",61.352280,0,0.380591,39.962412,73.609896,20.574419
2004,10.766657,8.515302,"NaN","NaN",69.237665,0,0.918938,35.915390,71.473258,20.938656
2005,10.691578,9.372757,"NaN","NaN",58.185321,0,1.532447,32.732072,74.424986,23.020552
2006,10.632199,9.863762,"NaN","NaN",57.768552,0,1.524805,32.860440,73.886356,22.411001
2007,10.606034,10.150806,"NaN","NaN",57.005157,0.008213,2.242252,35.946594,73.501943,16.817641
2008,9.703554,11.450109,"NaN","NaN",53.065179,0.008206,2.513375,32.994088,73.700884,20.679717
2009,9.103167,12.838988,"NaN","NaN",56.584446,0.008388,3.449775,33.582157,69.779343,15.744832
2010,9.825554,14.911232,"NaN","NaN",56.845402,0.008802,3.763812,36.245676,69.623117,13.312158
2011,9.776793,15.422808,"NaN","NaN",56.919118,0.009354,4.436488,33.044264,70.743907,13.368448
2012,9.777915,15.793678,"NaN","NaN",51.246622,0.010795,4.653594,36.443911,69.390726,16.547529
2013,9.513079,16.400103,"NaN","NaN",50.767898,0.014736,4.457240,38.069466,69.581280,14.460608
2014,9.438343,17.711407,"NaN","NaN",52.538277,0.040588,4.776622,41.700284,69.952424,13.166374
2015,9.417084,18.539380,"NaN","NaN",51.803899,0.077563,4.992720,37.657046,71.611691,13.075556
2016,9.530096,18.107822,"NaN","NaN",53.543364,0.116999,4.832551,36.997016,72.341456,10.639508
2017,9.154965,17.771333,"NaN","NaN",50.819241,0.155503,4.220930,37.864757,75.206532,11.025736
