"Year","Coal","Oil","Gas","Cement"
1959,0.630208,11.684496,1.758720,0.287108
1960,0.611828,21.835299,1.839148,0.392464
1961,0.524005,19.325875,1.901807,0.367100
1962,0.542272,18.708384,2.037184,0.367063
1963,0.604506,20.271114,2.205532,0.367030
1964,0.725472,23.570512,2.308320,0.367063
1965,0.754835,24.627424,2.378098,0.388895
1966,0.754827,26.309024,2.682201,0.690553
1967,0.769440,27.608240,2.839600,0.690514
1968,0.787760,36.500768,3.037456,0.959451
1969,1.300720,28.692784,9.020768,1.159337
1970,1.260416,32.719520,20.558704,1.271999
1971,1.428960,39.355024,18.026880,1.410102
1972,2.425484,38.034670,17.465684,1.668079
1973,2.663728,51.138448,19.188368,1.726285
1974,3.037456,60.155552,24.175072,2.235085
1975,2.616096,65.329120,22.889008,2.653027
1976,2.326640,74.181344,22.834048,2.985136
1977,2.333916,86.255959,20.444663,3.512471
1978,2.535488,85.074416,18.832960,5.746401
1979,2.407248,102.588336,24.050496,3.572835
1980,2.432896,82.883344,13.282000,3.678275
1981,1.927264,79.948480,12.142496,4.175035
1982,2.997152,90.127072,12.626144,4.610234
1983,2.751664,101.188688,16.033664,4.893539
1984,3.271872,103.747299,25.138092,5.208744
1985,3.425840,113.228592,27.392064,5.430054
1986,3.579728,99.851328,28.542560,5.440215
1987,3.653008,109.615888,30.601728,5.462381
1988,3.704304,120.102256,38.395056,5.250356
1989,3.055776,136.278816,42.590336,5.389324
1990,2.693040,139.286960,40.014544,6.130070
1991,3.843473,139.790287,49.617070,6.269707
1992,3.385481,142.941329,52.647168,6.226416
1993,4.132928,146.528414,60.689554,6.559167
1994,4.173296,157.266208,73.287328,6.779724
1995,3.909488,156.606688,81.575296,6.986222
1996,4.089024,160.790976,81.245536,7.081091
1997,4.195280,143.211104,90.914832,7.564883
1998,4.884054,174.869641,98.652023,7.861996
1999,4.975712,227.717600,114.287488,8.477432
2000,5.327509,210.117822,120.447863,9.117717
2001,4.140320,227.453792,127.653760,9.922116
2002,4.664272,217.927392,143.815664,10.446285
2003,5.188224,210.789920,158.468000,10.749200
2004,4.994073,221.765430,178.899940,11.320446
2005,6.085904,222.489072,200.160656,11.343597
2006,5.983312,233.363824,221.540096,12.304723
2007,6.576927,225.180052,236.520213,14.190781
2008,5.858696,233.944801,246.874968,15.627364
2009,4.393165,232.918340,261.065372,17.753251
2010,5.448333,227.532939,277.220124,21.560503
2011,5.312800,223.694528,293.262896,23.057406
2012,4.129328,247.162448,292.273616,24.068161
2013,4.118336,253.328960,294.933680,24.831085
2014,3.590720,247.799984,335.006848,23.490757
2015,4.301511,227.053111,356.768957,20.900424
2016,3.451488,200.124016,380.704256,19.761352
2017,4.708240,229.058624,399.504240,18.909928
2018,4.920752,235.390016,409.096592,19.091292
2019,3.729934,229.401917,422.970090,20.892741
2020,3.740171,223.676023,453.781453,23.855126
2021,3.729952,222.961503,466.993766,22.524908
